state,county,regular,fips,fips_county_name,match_score,match_method,county_lower
AK,Aleutians West,5.749,2016,Aleutians West Census Area,100,manual,aleutians west
AK,Anchorage,5.289,2020,Anchorage Municipality,100,exact,anchorage
AK,Denali,5.709,2068,Denali Borough,100,exact,denali
AK,Fairbanks North Star,5.275,2090,Fairbanks North Star Borough,100,exact,fairbanks north star
AK,Haines,4.299,2100,Haines Borough,100,exact,haines
AK,Juneau,4.823,2110,Juneau City and Borough,100,exact,juneau
AK,Kenai Peninsula,5.382,2122,Kenai Peninsula Borough,100,exact,kenai peninsula
AK,Ketchikan Gateway,4.992,2130,Ketchikan Gateway Borough,100,exact,ketchikan gateway
AK,Kodiak Island,5.629,2150,Kodiak Island Borough,100,exact,kodiak island
AK,Matanuska Susitna,5.164,2170,Matanuska-Susitna Borough,100,fuzzy,matanuska susitna
AK,Prince Wales Ketchikan,4.759,2198,Prince of Wales-Hyder Census Area,100,manual,prince wales ketchikan
AK,Sitka,4.549,2220,Sitka City and Borough,100,exact,sitka
AK,Southeast Fairbanks,5.483,2240,Southeast Fairbanks Census Area,100,exact,southeast fairbanks
AK,Valdez Cordova,5.57,2066,Copper River Census Area,100,manual,valdez cordova
AK,Wrangell Petersburg,4.959,2280,,100,manual,wrangell petersburg
AK,Yukon Koyukuk,5.809,2290,Yukon-Koyukuk Census Area,100,fuzzy,yukon koyukuk
AL,Autauga,4.044,1001,Autauga County,100,exact,autauga
AL,Baldwin,4.039,1003,Baldwin County,100,exact,baldwin
AL,Barbour,4.236,1005,Barbour County,100,exact,barbour
AL,Bibb,4.033,1007,Bibb County,100,exact,bibb
AL,Blount,4.104,1009,Blount County,100,exact,blount
AL,Bullock,4.113,1011,Bullock County,100,exact,bullock
AL,Butler,4.144,1013,Butler County,100,exact,butler
AL,Calhoun,3.962,1015,Calhoun County,100,exact,calhoun
AL,Chambers,3.994,1017,Chambers County,100,exact,chambers
AL,Cherokee,3.923,1019,Cherokee County,100,exact,cherokee
AL,Chilton,4.141,1021,Chilton County,100,exact,chilton
AL,Choctaw,4.168,1023,Choctaw County,100,exact,choctaw
AL,Clarke,4.086,1025,Clarke County,100,exact,clarke
AL,Clay,4.032,1027,Clay County,100,exact,clay
AL,Cleburne,4.066,1029,Cleburne County,100,exact,cleburne
AL,Coffee,4.096,1031,Coffee County,100,exact,coffee
AL,Colbert,4.072,1033,Colbert County,100,exact,colbert
AL,Conecuh,4.224,1035,Conecuh County,100,exact,conecuh
AL,Coosa,4.079,1037,Coosa County,100,exact,coosa
AL,Covington,4.208,1039,Covington County,100,exact,covington
AL,Crenshaw,4.106,1041,Crenshaw County,100,exact,crenshaw
AL,Cullman,4.013,1043,Cullman County,100,exact,cullman
AL,Dale,4.173,1045,Dale County,100,exact,dale
AL,Dallas,4.171,1047,Dallas County,100,exact,dallas
AL,De Kalb,4.098,1049,DeKalb County,92,fuzzy,de kalb
AL,Elmore,4.065,1051,Elmore County,100,exact,elmore
AL,Escambia,4.165,1053,Escambia County,100,exact,escambia
AL,Etowah,3.965,1055,Etowah County,100,exact,etowah
AL,Fayette,4.119,1057,Fayette County,100,exact,fayette
AL,Franklin,4.097,1059,Franklin County,100,exact,franklin
AL,Geneva,4.172,1061,Geneva County,100,exact,geneva
AL,Greene,4.123,1063,Greene County,100,exact,greene
AL,Hale,4.179,1065,Hale County,100,exact,hale
AL,Henry,4.08,1067,Henry County,100,exact,henry
AL,Houston,4.102,1069,Houston County,100,exact,houston
AL,Jackson,4.131,1071,Jackson County,100,exact,jackson
AL,Jefferson,4.064,1073,Jefferson County,100,exact,jefferson
AL,Lamar,4.037,1075,Lamar County,100,exact,lamar
AL,Lauderdale,4.086,1077,Lauderdale County,100,exact,lauderdale
AL,Lawrence,4.048,1079,Lawrence County,100,exact,lawrence
AL,Lee,4.049,1081,Lee County,100,exact,lee
AL,Limestone,4.097,1083,Limestone County,100,exact,limestone
AL,Lowndes,4.123,1085,Lowndes County,100,exact,lowndes
AL,Macon,4.198,1087,Macon County,100,exact,macon
AL,Madison,4.067,1089,Madison County,100,exact,madison
AL,Marengo,4.052,1091,Marengo County,100,exact,marengo
AL,Marion,4.084,1093,Marion County,100,exact,marion
AL,Marshall,4.059,1095,Marshall County,100,exact,marshall
AL,Mobile,4.018,1097,Mobile County,100,exact,mobile
AL,Monroe,4.096,1099,Monroe County,100,exact,monroe
AL,Montgomery,4.069,1101,Montgomery County,100,exact,montgomery
AL,Morgan,4.005,1103,Morgan County,100,exact,morgan
AL,Perry,4.266,1105,Perry County,100,exact,perry
AL,Pickens,4.055,1107,Pickens County,100,exact,pickens
AL,Pike,4.174,1109,Pike County,100,exact,pike
AL,Randolph,4.096,1111,Randolph County,100,exact,randolph
AL,Russell,4.128,1113,Russell County,100,exact,russell
AL,Shelby,4.017,1117,Shelby County,100,exact,shelby
AL,Saint Clair,3.998,1115,St. Clair County,84,fuzzy,saint clair
AL,Sumter,4.146,1119,Sumter County,100,exact,sumter
AL,Talladega,3.982,1121,Talladega County,100,exact,talladega
AL,Tallapoosa,4.024,1123,Tallapoosa County,100,exact,tallapoosa
AL,Tuscaloosa,4.023,1125,Tuscaloosa County,100,exact,tuscaloosa
AL,Walker,4.015,1127,Walker County,100,exact,walker
AL,Washington,4.179,1129,Washington County,100,exact,washington
AL,Wilcox,4.399,1131,Wilcox County,100,exact,wilcox
AL,Winston,4.117,1133,Winston County,100,exact,winston
AR,Arkansas,3.981,5001,Arkansas County,100,exact,arkansas
AR,Ashley,4.036,5003,Ashley County,100,exact,ashley
AR,Baxter,4.033,5005,Baxter County,100,exact,baxter
AR,Benton,4.041,5007,Benton County,100,exact,benton
AR,Boone,4.098,5009,Boone County,100,exact,boone
AR,Bradley,3.974,5011,Bradley County,100,exact,bradley
AR,Calhoun,4.199,5013,Calhoun County,100,exact,calhoun
AR,Carroll,4.016,5015,Carroll County,100,exact,carroll
AR,Chicot,4.005,5017,Chicot County,100,exact,chicot
AR,Clark,4.166,5019,Clark County,100,exact,clark
AR,Clay,4.056,5021,Clay County,100,exact,clay
AR,Cleburne,4.017,5023,Cleburne County,100,exact,cleburne
AR,Cleveland,4.199,5025,Cleveland County,100,exact,cleveland
AR,Columbia,4.181,5027,Columbia County,100,exact,columbia
AR,Conway,4.025,5029,Conway County,100,exact,conway
AR,Craighead,3.998,5031,Craighead County,100,exact,craighead
AR,Crawford,3.978,5033,Crawford County,100,exact,crawford
AR,Crittenden,4.059,5035,Crittenden County,100,exact,crittenden
AR,Cross,4.022,5037,Cross County,100,exact,cross
AR,Dallas,4.122,5039,Dallas County,100,exact,dallas
AR,Desha,4.17,5041,Desha County,100,exact,desha
AR,Drew,4.071,5043,Drew County,100,exact,drew
AR,Faulkner,3.945,5045,Faulkner County,100,exact,faulkner
AR,Franklin,4.046,5047,Franklin County,100,exact,franklin
AR,Fulton,4.087,5049,Fulton County,100,exact,fulton
AR,Garland,4.006,5051,Garland County,100,exact,garland
AR,Grant,4.009,5053,Grant County,100,exact,grant
AR,Greene,3.986,5055,Greene County,100,exact,greene
AR,Hempstead,4.137,5057,Hempstead County,100,exact,hempstead
AR,Hot Spring,4.072,5059,Hot Spring County,100,exact,hot spring
AR,Howard,4.13,5061,Howard County,100,exact,howard
AR,Independence,3.99,5063,Independence County,100,exact,independence
AR,Izard,4.149,5065,Izard County,100,exact,izard
AR,Jackson,4.008,5067,Jackson County,100,exact,jackson
AR,Jefferson,3.998,5069,Jefferson County,100,exact,jefferson
AR,Johnson,4.025,5071,Johnson County,100,exact,johnson
AR,Lafayette,4.359,5073,Lafayette County,100,exact,lafayette
AR,Lawrence,4.002,5075,Lawrence County,100,exact,lawrence
AR,Lee,4.074,5077,Lee County,100,exact,lee
AR,Lincoln,4.199,5079,Lincoln County,100,exact,lincoln
AR,Little River,4.139,5081,Little River County,100,exact,little river
AR,Logan,4.047,5083,Logan County,100,exact,logan
AR,Lonoke,4.024,5085,Lonoke County,100,exact,lonoke
AR,Madison,4.042,5087,Madison County,100,exact,madison
AR,Marion,4.064,5089,Marion County,100,exact,marion
AR,Miller,4.155,5091,Miller County,100,exact,miller
AR,Mississippi,4.034,5093,Mississippi County,100,exact,mississippi
AR,Monroe,3.972,5095,Monroe County,100,exact,monroe
AR,Montgomery,4.081,5097,Montgomery County,100,exact,montgomery
AR,Nevada,4.04,5099,Nevada County,100,exact,nevada
AR,Newton,4.111,5101,Newton County,100,exact,newton
AR,Ouachita,4.138,5103,Ouachita County,100,exact,ouachita
AR,Perry,4.062,5105,Perry County,100,exact,perry
AR,Phillips,4.099,5107,Phillips County,100,exact,phillips
AR,Pike,4.148,5109,Pike County,100,exact,pike
AR,Poinsett,4.057,5111,Poinsett County,100,exact,poinsett
AR,Polk,3.86,5113,Polk County,100,exact,polk
AR,Pope,4.025,5115,Pope County,100,exact,pope
AR,Prairie,4.002,5117,Prairie County,100,exact,prairie
AR,Pulaski,4.028,5119,Pulaski County,100,exact,pulaski
AR,Randolph,4.008,5121,Randolph County,100,exact,randolph
AR,Saline,4.009,5125,Saline County,100,exact,saline
AR,Scott,4.041,5127,Scott County,100,exact,scott
AR,Searcy,4.014,5129,Searcy County,100,exact,searcy
AR,Sebastian,4.006,5131,Sebastian County,100,exact,sebastian
AR,Sevier,4.119,5133,Sevier County,100,exact,sevier
AR,Sharp,3.977,5135,Sharp County,100,exact,sharp
AR,Saint Francis,4.042,5123,St. Francis County,87,fuzzy,saint francis
AR,Stone,4.079,5137,Stone County,100,exact,stone
AR,Union,4.081,5139,Union County,100,exact,union
AR,Van Buren,3.955,5141,Van Buren County,100,exact,van buren
AR,Washington,4.043,5143,Washington County,100,exact,washington
AR,White,3.959,5145,White County,100,exact,white
AR,Woodruff,4.074,5147,Woodruff County,100,exact,woodruff
AR,Yell,4.03,5149,Yell County,100,exact,yell
AZ,Apache,4.528,4001,Apache County,100,exact,apache
AZ,Cochise,4.7,4003,Cochise County,100,exact,cochise
AZ,Coconino,4.852,4005,Coconino County,100,exact,coconino
AZ,Gila,4.706,4007,Gila County,100,exact,gila
AZ,Graham,4.643,4009,Graham County,100,exact,graham
AZ,Greenlee,4.529,4011,Greenlee County,100,exact,greenlee
AZ,La Paz,4.822,4012,La Paz County,100,exact,la paz
AZ,Maricopa,4.899,4013,Maricopa County,100,exact,maricopa
AZ,Mohave,4.839,4015,Mohave County,100,exact,mohave
AZ,Navajo,4.653,4017,Navajo County,100,exact,navajo
AZ,Pima,4.722,4019,Pima County,100,exact,pima
AZ,Pinal,4.714,4021,Pinal County,100,exact,pinal
AZ,Santa Cruz,4.796,4023,Santa Cruz County,100,exact,santa cruz
AZ,Yavapai,4.792,4025,Yavapai County,100,exact,yavapai
AZ,Yuma,4.835,4027,Yuma County,100,exact,yuma
CA,Alameda,6.201,6001,Alameda County,100,exact,alameda
CA,Amador,6.176,6005,Amador County,100,exact,amador
CA,Butte,5.909,6007,Butte County,100,exact,butte
CA,Calaveras,6.022,6009,Calaveras County,100,exact,calaveras
CA,Colusa,6.093,6011,Colusa County,100,exact,colusa
CA,Contra Costa,6.222,6013,Contra Costa County,100,exact,contra costa
CA,Del Norte,6.151,6015,Del Norte County,100,exact,del norte
CA,El Dorado,6.158,6017,El Dorado County,100,exact,el dorado
CA,Fresno,6.08,6019,Fresno County,100,exact,fresno
CA,Glenn,6.048,6021,Glenn County,100,exact,glenn
CA,Humboldt,6.629,6023,Humboldt County,100,exact,humboldt
CA,Imperial,5.826,6025,Imperial County,100,exact,imperial
CA,Inyo,6.403,6027,Inyo County,100,exact,inyo
CA,Kern,6.051,6029,Kern County,100,exact,kern
CA,Kings,5.992,6031,Kings County,100,exact,kings
CA,Lake,6.177,6033,Lake County,100,exact,lake
CA,Lassen,5.992,6035,Lassen County,100,exact,lassen
CA,Los Angeles,6.23,6037,Los Angeles County,100,exact,los angeles
CA,Madera,6.141,6039,Madera County,100,exact,madera
CA,Marin,6.297,6041,Marin County,100,exact,marin
CA,Mariposa,6.26,6043,Mariposa County,100,exact,mariposa
CA,Mendocino,6.115,6045,Mendocino County,100,exact,mendocino
CA,Merced,6.05,6047,Merced County,100,exact,merced
CA,Modoc,6.013,6049,Modoc County,100,exact,modoc
CA,Mono,7.042,6051,Mono County,100,exact,mono
CA,Monterey,6.295,6053,Monterey County,100,exact,monterey
CA,Napa,6.383,6055,Napa County,100,exact,napa
CA,Nevada,6.354,6057,Nevada County,100,exact,nevada
CA,Orange,6.193,6059,Orange County,100,exact,orange
CA,Placer,6.162,6061,Placer County,100,exact,placer
CA,Plumas,6.175,6063,Plumas County,100,exact,plumas
CA,Riverside,6.074,6065,Riverside County,100,exact,riverside
CA,Sacramento,6.075,6067,Sacramento County,100,exact,sacramento
CA,San Benito,6.321,6069,San Benito County,100,exact,san benito
CA,San Bernardino,6.122,6071,San Bernardino County,100,exact,san bernardino
CA,San Diego,6.184,6073,San Diego County,100,exact,san diego
CA,San Francisco,6.357,6075,San Francisco County,100,exact,san francisco
CA,San Joaquin,5.995,6077,San Joaquin County,100,exact,san joaquin
CA,San Luis Obispo,6.288,6079,San Luis Obispo County,100,exact,san luis obispo
CA,San Mateo,6.299,6081,San Mateo County,100,exact,san mateo
CA,Santa Barbara,6.102,6083,Santa Barbara County,100,exact,santa barbara
CA,Santa Clara,6.131,6085,Santa Clara County,100,exact,santa clara
CA,Santa Cruz,6.259,6087,Santa Cruz County,100,exact,santa cruz
CA,Shasta,5.93,6089,Shasta County,100,exact,shasta
CA,Sierra,6.274,6091,Sierra County,100,exact,sierra
CA,Siskiyou,6.094,6093,Siskiyou County,100,exact,siskiyou
CA,Solano,6.098,6095,Solano County,100,exact,solano
CA,Sonoma,6.282,6097,Sonoma County,100,exact,sonoma
CA,Stanislaus,5.991,6099,Stanislaus County,100,exact,stanislaus
CA,Sutter,5.827,6101,Sutter County,100,exact,sutter
CA,Tehama,5.818,6103,Tehama County,100,exact,tehama
CA,Trinity,6.145,6105,Trinity County,100,exact,trinity
CA,Tulare,6.037,6107,Tulare County,100,exact,tulare
CA,Tuolumne,5.938,6109,Tuolumne County,100,exact,tuolumne
CA,Ventura,6.132,6111,Ventura County,100,exact,ventura
CA,Yolo,6.021,6113,Yolo County,100,exact,yolo
CA,Yuba,5.87,6115,Yuba County,100,exact,yuba
CO,Adams,4.564,8001,Adams County,100,exact,adams
CO,Alamosa,4.371,8003,Alamosa County,100,exact,alamosa
CO,Arapahoe,4.603,8005,Arapahoe County,100,exact,arapahoe
CO,Archuleta,4.476,8007,Archuleta County,100,exact,archuleta
CO,Baca,4.226,8009,Baca County,100,exact,baca
CO,Bent,4.332,8011,Bent County,100,exact,bent
CO,Boulder,4.542,8013,Boulder County,100,exact,boulder
CO,Broomfield,4.452,8014,Broomfield County,100,exact,broomfield
CO,Chaffee,4.588,8015,Chaffee County,100,exact,chaffee
CO,Cheyenne,4.172,8017,Cheyenne County,100,exact,cheyenne
CO,Clear Creek,4.571,8019,Clear Creek County,100,exact,clear creek
CO,Conejos,4.506,8021,Conejos County,100,exact,conejos
CO,Costilla,4.574,8023,Costilla County,100,exact,costilla
CO,Crowley,4.429,8025,Crowley County,100,exact,crowley
CO,Custer,4.432,8027,Custer County,100,exact,custer
CO,Delta,4.599,8029,Delta County,100,exact,delta
CO,Denver,4.596,8031,Denver County,100,exact,denver
CO,Dolores,4.564,8033,Dolores County,100,exact,dolores
CO,Douglas,4.661,8035,Douglas County,100,exact,douglas
CO,Eagle,4.817,8037,Eagle County,100,exact,eagle
CO,El Paso,4.58,8041,El Paso County,100,exact,el paso
CO,Elbert,4.507,8039,Elbert County,100,exact,elbert
CO,Fremont,4.362,8043,Fremont County,100,exact,fremont
CO,Garfield,4.751,8045,Garfield County,100,exact,garfield
CO,Gilpin,4.699,8047,Gilpin County,100,exact,gilpin
CO,Grand,4.651,8049,Grand County,100,exact,grand
CO,Gunnison,4.613,8051,Gunnison County,100,exact,gunnison
CO,Hinsdale,4.399,8053,Hinsdale County,100,exact,hinsdale
CO,Huerfano,4.457,8055,Huerfano County,100,exact,huerfano
CO,Jackson,4.899,8057,Jackson County,100,exact,jackson
CO,Jefferson,4.491,8059,Jefferson County,100,exact,jefferson
CO,Kiowa,4.009,8061,Kiowa County,100,exact,kiowa
CO,Kit Carson,4.141,8063,Kit Carson County,100,exact,kit carson
CO,La Plata,4.492,8067,La Plata County,100,exact,la plata
CO,Lake,4.624,8065,Lake County,100,exact,lake
CO,Larimer,4.567,8069,Larimer County,100,exact,larimer
CO,Las Animas,4.511,8071,Las Animas County,100,exact,las animas
CO,Lincoln,4.214,8073,Lincoln County,100,exact,lincoln
CO,Logan,4.357,8075,Logan County,100,exact,logan
CO,Mesa,4.582,8077,Mesa County,100,exact,mesa
CO,Mineral,4.849,8079,Mineral County,100,exact,mineral
CO,Moffat,4.649,8081,Moffat County,100,exact,moffat
CO,Montezuma,4.499,8083,Montezuma County,100,exact,montezuma
CO,Montrose,4.591,8085,Montrose County,100,exact,montrose
CO,Morgan,4.585,8087,Morgan County,100,exact,morgan
CO,Otero,4.312,8089,Otero County,100,exact,otero
CO,Ouray,4.866,8091,Ouray County,100,exact,ouray
CO,Park,4.641,8093,Park County,100,exact,park
CO,Phillips,4.619,8095,Phillips County,100,exact,phillips
CO,Pitkin,5.799,8097,Pitkin County,100,exact,pitkin
CO,Prowers,4.075,8099,Prowers County,100,exact,prowers
CO,Pueblo,4.407,8101,Pueblo County,100,exact,pueblo
CO,Rio Blanco,4.661,8103,Rio Blanco County,100,exact,rio blanco
CO,Rio Grande,4.383,8105,Rio Grande County,100,exact,rio grande
CO,Routt,4.718,8107,Routt County,100,exact,routt
CO,Saguache,4.599,8109,Saguache County,100,exact,saguache
CO,San Juan,4.599,8111,San Juan County,100,exact,san juan
CO,San Miguel,5.166,8113,San Miguel County,100,exact,san miguel
CO,Sedgwick,4.399,8115,Sedgwick County,100,exact,sedgwick
CO,Summit,4.578,8117,Summit County,100,exact,summit
CO,Teller,4.522,8119,Teller County,100,exact,teller
CO,Washington,4.299,8121,Washington County,100,exact,washington
CO,Weld,4.531,8123,Weld County,100,exact,weld
CO,Yuma,4.302,8125,Yuma County,100,exact,yuma
CT,Fairfield,4.674,9001,Fairfield County,100,exact,fairfield
CT,Hartford,4.601,9003,Hartford County,100,exact,hartford
CT,Litchfield,4.618,9005,Litchfield County,100,exact,litchfield
CT,Middlesex,4.6,9007,Middlesex County,100,exact,middlesex
CT,New Haven,4.594,9009,New Haven County,100,exact,new haven
CT,New London,4.599,9011,New London County,100,exact,new london
CT,Tolland,4.63,9013,Tolland County,100,exact,tolland
CT,Windham,4.642,9015,Windham County,100,exact,windham
DE,Kent,4.361,10001,Kent County,100,exact,kent
DE,New castle,4.302,10003,New Castle County,100,exact,new castle
DE,Sussex,4.365,10005,Sussex County,100,exact,sussex
FL,Alachua,4.434,12001,Alachua County,100,exact,alachua
FL,Baker,4.345,12003,Baker County,100,exact,baker
FL,Bay,4.102,12005,Bay County,100,exact,bay
FL,Bradford,4.315,12007,Bradford County,100,exact,bradford
FL,Brevard,4.265,12009,Brevard County,100,exact,brevard
FL,Broward,4.359,12011,Broward County,100,exact,broward
FL,Calhoun,4.388,12013,Calhoun County,100,exact,calhoun
FL,Charlotte,4.249,12015,Charlotte County,100,exact,charlotte
FL,Citrus,4.347,12017,Citrus County,100,exact,citrus
FL,Clay,4.303,12019,Clay County,100,exact,clay
FL,Collier,4.396,12021,Collier County,100,exact,collier
FL,Columbia,4.202,12023,Columbia County,100,exact,columbia
FL,De Soto,4.288,12027,DeSoto County,92,fuzzy,de soto
FL,Dixie,4.446,12029,Dixie County,100,exact,dixie
FL,Duval,4.302,12031,Duval County,100,exact,duval
FL,Escambia,4.053,12033,Escambia County,100,exact,escambia
FL,Flagler,4.408,12035,Flagler County,100,exact,flagler
FL,Franklin,4.391,12037,Franklin County,100,exact,franklin
FL,Gadsden,4.35,12039,Gadsden County,100,exact,gadsden
FL,Gilchrist,4.373,12041,Gilchrist County,100,exact,gilchrist
FL,Glades,4.509,12043,Glades County,100,exact,glades
FL,Gulf,4.176,12045,Gulf County,100,exact,gulf
FL,Hamilton,4.243,12047,Hamilton County,100,exact,hamilton
FL,Hardee,4.334,12049,Hardee County,100,exact,hardee
FL,Hendry,4.455,12051,Hendry County,100,exact,hendry
FL,Hernando,4.3,12053,Hernando County,100,exact,hernando
FL,Highlands,4.3,12055,Highlands County,100,exact,highlands
FL,Hillsborough,4.336,12057,Hillsborough County,100,exact,hillsborough
FL,Holmes,4.189,12059,Holmes County,100,exact,holmes
FL,Indian River,4.385,12061,Indian River County,100,exact,indian river
FL,Jackson,4.224,12063,Jackson County,100,exact,jackson
FL,Jefferson,4.377,12065,Jefferson County,100,exact,jefferson
FL,Lafayette,4.529,12067,Lafayette County,100,exact,lafayette
FL,Lake,4.261,12069,Lake County,100,exact,lake
FL,Lee,4.276,12071,Lee County,100,exact,lee
FL,Leon,4.317,12073,Leon County,100,exact,leon
FL,Levy,4.487,12075,Levy County,100,exact,levy
FL,Liberty,4.413,12077,Liberty County,100,exact,liberty
FL,Madison,4.43,12079,Madison County,100,exact,madison
FL,Manatee,4.254,12081,Manatee County,100,exact,manatee
FL,Marion,4.273,12083,Marion County,100,exact,marion
FL,Martin,4.216,12085,Martin County,100,exact,martin
FL,Miami Dade,4.371,12086,Miami-Dade County,100,fuzzy,miami dade
FL,Monroe,4.594,12087,Monroe County,100,exact,monroe
FL,Nassau,4.35,12089,Nassau County,100,exact,nassau
FL,Okaloosa,4.095,12091,Okaloosa County,100,exact,okaloosa
FL,Okeechobee,4.381,12093,Okeechobee County,100,exact,okeechobee
FL,Orange,4.298,12095,Orange County,100,exact,orange
FL,Osceola,4.311,12097,Osceola County,100,exact,osceola
FL,Palm Beach,4.481,12099,Palm Beach County,100,exact,palm beach
FL,Pasco,4.309,12101,Pasco County,100,exact,pasco
FL,Pinellas,4.321,12103,Pinellas County,100,exact,pinellas
FL,Polk,4.35,12105,Polk County,100,exact,polk
FL,Putnam,4.292,12107,Putnam County,100,exact,putnam
FL,Santa Rosa,4.092,12113,Santa Rosa County,100,exact,santa rosa
FL,Sarasota,4.286,12115,Sarasota County,100,exact,sarasota
FL,Seminole,4.289,12117,Seminole County,100,exact,seminole
FL,Saint Johns,4.263,12109,St. Johns County,84,fuzzy,saint johns
FL,Saint Lucie,4.376,12111,St. Lucie County,84,fuzzy,saint lucie
FL,Sumter,4.179,12119,Sumter County,100,exact,sumter
FL,Suwannee,4.47,12121,Suwannee County,100,exact,suwannee
FL,Taylor,4.421,12123,Taylor County,100,exact,taylor
FL,Union,4.405,12125,Union County,100,exact,union
FL,Volusia,4.353,12127,Volusia County,100,exact,volusia
FL,Wakulla,4.404,12129,Wakulla County,100,exact,wakulla
FL,Walton,4.149,12131,Walton County,100,exact,walton
FL,Washington,4.212,12133,Washington County,100,exact,washington
GA,Appling,3.943,13001,Appling County,100,exact,appling
GA,Atkinson,4.061,13003,Atkinson County,100,exact,atkinson
GA,Bacon,3.916,13005,Bacon County,100,exact,bacon
GA,Bibb,4.025,13021,Bibb County,100,exact,bibb
GA,Bulloch,3.981,13031,Bulloch County,100,exact,bulloch
GA,Baldwin,3.816,13009,Baldwin County,100,exact,baldwin
GA,Brantley,3.961,13025,Brantley County,100,exact,brantley
GA,Ben Hill,3.914,13017,Ben Hill County,100,exact,ben hill
GA,Berrien,4.037,13019,Berrien County,100,exact,berrien
GA,Baker,4.099,13007,Baker County,100,exact,baker
GA,Bleckley,4.002,13023,Bleckley County,100,exact,bleckley
GA,Banks,4.053,13011,Banks County,100,exact,banks
GA,Brooks,4.024,13027,Brooks County,100,exact,brooks
GA,Bryan,4.027,13029,Bryan County,100,exact,bryan
GA,Butts,3.971,13035,Butts County,100,exact,butts
GA,Bartow,4.007,13015,Bartow County,100,exact,bartow
GA,Burke,3.961,13033,Burke County,100,exact,burke
GA,Barrow,4.018,13013,Barrow County,100,exact,barrow
GA,Chatham,4.033,13051,Chatham County,100,exact,chatham
GA,Cobb,4.03,13067,Cobb County,100,exact,cobb
GA,Chattahoochee,4.132,13053,Chattahoochee County,100,exact,chattahoochee
GA,Crawford,4.114,13079,Crawford County,100,exact,crawford
GA,Cherokee,4.029,13057,Cherokee County,100,exact,cherokee
GA,Coffee,3.964,13069,Coffee County,100,exact,coffee
GA,Chattooga,3.822,13055,Chattooga County,100,exact,chattooga
GA,Charlton,4.058,13049,Charlton County,100,exact,charlton
GA,Clinch,4.124,13065,Clinch County,100,exact,clinch
GA,Clarke,4.049,13059,Clarke County,100,exact,clarke
GA,Calhoun,3.932,13037,Calhoun County,100,exact,calhoun
GA,Camden,3.939,13039,Camden County,100,exact,camden
GA,Candler,4.056,13043,Candler County,100,exact,candler
GA,Cook,3.949,13075,Cook County,100,exact,cook
GA,Crisp,3.853,13081,Crisp County,100,exact,crisp
GA,Colquitt,4.057,13071,Colquitt County,100,exact,colquitt
GA,Carroll,4.004,13045,Carroll County,100,exact,carroll
GA,Catoosa,3.851,13047,Catoosa County,100,exact,catoosa
GA,Clayton,4.034,13063,Clayton County,100,exact,clayton
GA,Columbia,3.745,13073,Columbia County,100,exact,columbia
GA,Coweta,4.092,13077,Coweta County,100,exact,coweta
GA,Clay,3.999,13061,Clay County,100,exact,clay
GA,Dade,3.749,13083,Dade County,100,exact,dade
GA,Decatur,3.894,13087,Decatur County,100,exact,decatur
GA,Douglas,4.038,13097,Douglas County,100,exact,douglas
GA,DeKalb,4.071,13089,DeKalb County,100,exact,dekalb
GA,Dooly,3.955,13093,Dooly County,100,exact,dooly
GA,Dodge,3.98,13091,Dodge County,100,exact,dodge
GA,Dougherty,3.778,13095,Dougherty County,100,exact,dougherty
GA,Dawson,4.028,13085,Dawson County,100,exact,dawson
GA,Early,4.069,13099,Early County,100,exact,early
GA,Echols,4.099,13101,Echols County,100,exact,echols
GA,Effingham,3.98,13103,Effingham County,100,exact,effingham
GA,Elbert,3.946,13105,Elbert County,100,exact,elbert
GA,Emanuel,4.065,13107,Emanuel County,100,exact,emanuel
GA,Evans,3.999,13109,Evans County,100,exact,evans
GA,Fannin,4.12,13111,Fannin County,100,exact,fannin
GA,Floyd,3.932,13115,Floyd County,100,exact,floyd
GA,Forsyth,4.055,13117,Forsyth County,100,exact,forsyth
GA,Franklin,4.08,13119,Franklin County,100,exact,franklin
GA,Fulton,4.188,13121,Fulton County,100,exact,fulton
GA,Fayette,4.101,13113,Fayette County,100,exact,fayette
GA,Greene,4.188,13133,Greene County,100,exact,greene
GA,Gilmer,4.034,13123,Gilmer County,100,exact,gilmer
GA,Glascock,3.999,13125,Glascock County,100,exact,glascock
GA,Gordon,3.995,13129,Gordon County,100,exact,gordon
GA,Grady,4.027,13131,Grady County,100,exact,grady
GA,Gwinnett,4.017,13135,Gwinnett County,100,exact,gwinnett
GA,Glynn,3.786,13127,Glynn County,100,exact,glynn
GA,Habersham,3.993,13137,Habersham County,100,exact,habersham
GA,Heard,4.119,13149,Heard County,100,exact,heard
GA,Harris,4.039,13145,Harris County,100,exact,harris
GA,Hall,4.029,13139,Hall County,100,exact,hall
GA,Hancock,4.162,13141,Hancock County,100,exact,hancock
GA,Houston,3.921,13153,Houston County,100,exact,houston
GA,Haralson,3.971,13143,Haralson County,100,exact,haralson
GA,Hart,3.922,13147,Hart County,100,exact,hart
GA,Henry,4.031,13151,Henry County,100,exact,henry
GA,Irwin,3.949,13155,Irwin County,100,exact,irwin
GA,Jackson,4.019,13157,Jackson County,100,exact,jackson
GA,Jeff Davis,3.835,13161,Jeff Davis County,100,exact,jeff davis
GA,Jefferson,3.988,13163,Jefferson County,100,exact,jefferson
GA,Jenkins,4.021,13165,Jenkins County,100,exact,jenkins
GA,Jones,3.999,13169,Jones County,100,exact,jones
